1.51502E+12,93190.73958,2135.994048,3/1/2018,0
1.51529E+12,69696.02604,2196.737805,7/1/2018,0
1.51555E+12,39724.89063,1685.904494,10/1/2018,0
1.51582E+12,35379.625,1824.153333,13/1/2018,0
1.51609E+12,30852.65104,1788.988439,16/1/2018,0
1.51635E+12,52196.33854,1153.058824,19/1/2018,0
1.51662E+12,65072.22917,1422.857955,22/1/2018,0
1.51688E+12,46447.35938,1232.980892,25/1/2018,0
1.51715E+12,28537.31771,1416.820359,28/1/2018,0
1.51742E+12,16196.09896,1404.27381,31/1/2018,0
1.51768E+12,14669.46875,1169.52973,3/2/2018,0
1.51795E+12,7223.619792,1322.816794,6/2/2018,0
1.51822E+12,6280.666667,974.8874172,9/2/2018,0
1.51848E+12,5277.78125,1097.301676,13/2/2018,0
1.51875E+12,2715.114583,1166.369128,16/2/2018,0
1.51902E+12,5050.901042,1407.48227,19/2/2018,0
1.51928E+12,4038.713542,1251.304054,22/2/2018,0
1.51955E+12,7230.307292,1322.510638,25/2/2018,0
1.51981E+12,5710.130208,1416.630303,28/2/2018,0
1.52008E+12,4326.802083,1082.641892,3/3/2018,0
1.52035E+12,6135.953125,1362.917197,6/3/2018,0
1.52061E+12,4328.005208,1115.914286,9/3/2018,0
1.52088E+12,1849.697917,1241.392405,12/3/2018,0
1.52115E+12,2497.651042,1198.583333,15/3/2018,0
1.52141E+12,1223.140625,1235.664516,18/3/2018,0
1.52168E+12,1952.791667,1295.013986,22/3/2018,0
1.52195E+12,1242.963542,1002.02963,25/3/2018,0
1.52221E+12,2405.447917,1314.97037,28/3/2018,0
1.52248E+12,1410.130208,1161.070313,31/3/2018,0
1.52275E+12,1261.6875,1220.361963,3/4/2018,0
1.52301E+12,1462.463542,1252.818841,6/4/2018,0
1.52328E+12,1079.380208,1201.108844,9/4/2018,0
1.52354E+12,2919.510417,1369.344156,12/4/2018,0
1.52381E+12,1774.046875,1067.674847,15/4/2018,0
1.52408E+12,1462.203125,1254.625,18/4/2018,0
1.52434E+12,3642.473958,1219.968553,21/4/2018,0
1.52461E+12,3674.807292,1600.584906,24/4/2018,0
1.52488E+12,2748.182292,1486.753521,28/4/2018,0
1.52514E+12,2100.84375,1387.787097,1/5/2018,0
1.52541E+12,3186.572917,1513.384106,4/5/2018,0
1.52568E+12,2858.453125,1253.729927,7/5/2018,0
1.52594E+12,1799.234375,1291.11875,10/5/2018,0
1.52621E+12,1354.833333,1103.357576,13/5/2018,0
1.52647E+12,3352.520833,1471.089041,16/5/2018,0
1.52674E+12,1450.854167,1429.027027,19/5/2018,0
1.52701E+12,2189.255208,1290.745223,22/5/2018,0
1.52727E+12,2709.401042,1446.328671,25/5/2018,0
1.52754E+12,2454.223958,879.902439,28/5/2018,0
1.52781E+12,1666.536458,1172.856322,31/5/2018,0
1.52807E+12,2181.723958,1148.006579,4/6/2018,0
1.52834E+12,3913.395833,1216.577143,7/6/2018,0
1.52861E+12,1837.119792,1381.924138,10/6/2018,0
1.52887E+12,3855.927083,1522.828571,13/6/2018,0
1.52914E+12,1527.78125,1372.738562,16/6/2018,0
